path,validation_result,failed_rule_count
https://courts.ca.gov/sites/default/files/courts/default/2024-10/solano-7a-1213.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/alameda-ror-fy1213.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/kern-7a-1213.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/colusa-ror4-2011.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/alameda-ror-4-2011.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/kernqfs3fy0910.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/santa-clara-sch1-1415.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/madera-sch1-1314.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/oee-coa-1011.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/sonoma-sch1-1314.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/jc-20140425-item2.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/tulare-ror4.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/sanbenito-7a-1112.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/inyo-sch1-1213.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/santa-cruz-44-sch1-1011.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/santa-cruz-sch1-1516.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/sutter-ror4.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/santa-cruz-qfs4fy0910.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/fresno-ror-fy1112.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/calaveras-05-sch1-1011.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/contra-costa-sch1-1516.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/los-angeles-7a-1011.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/riverside-ror-fy1213.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/stanislaus-sch1-1516.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/orange-sch1-1516.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/napa-28-sch1-1011.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/kern-ror-fy1213.pdf,Error,0
https://courts.ca.gov/sites/default/files/courts/default/2024-10/los-angeles-7a-1213.pdf,Error,0
